id,element_type,web_name,team_name,opponent_team_name,was_home,now_cost,selected_by_percent,gameweek,minutes,shots,SoT,SiB,xG,npxG,G,npG,key_passes,xA,A,xGC,GC,xCS,CS,xGI,npxGI,xP,total_points,PvsxP,pos_touches,Att Pen,carries_final_third,carries_penalty_area
109,1,Valdimarsson,Brentford,Crystal Palace,True,4.0,4.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.252,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
110,4,Wissa,Brentford,Crystal Palace,True,6.1,7.7,1,83,2.0,1.0,2.0,0.9,0.9,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.252,0.0,1.0,1.0,6.9,11,4.1,30.0,4.0,2.0,0.0
111,3,Yarmoliuk,Brentford,Crystal Palace,True,4.5,2.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.252,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
112,2,Zanka,Brentford,Crystal Palace,True,4.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.252,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
113,3,Adingra,Brighton,Everton,False,5.5,1.0,1,45,2.0,1.0,2.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.1,0.1,1.5,6,4.5,31.0,4.0,2.0,2.0
114,3,Baker-Boaitey,Brighton,Everton,False,4.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
115,3,Baleba,Brighton,Everton,False,5.0,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
116,2,Barco,Brighton,Everton,False,4.0,11.9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
117,3,Buonanotte,Leicester,Tottenham,True,5.0,0.3,1,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,1.2,1.0,0.213,0.0,0.4,0.4,3.413,2,-1.413,34.0,0.0,1.0,0.0
118,3,Cozier-Duberry,Brighton,Everton,False,4.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
119,3,Dahoud,Brighton,Everton,False,4.9,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
120,2,Dunk,Brighton,Everton,False,4.5,6.5,1,75,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.1,0.1,7.226,6,-1.226,75.0,2.0,0.0,0.0
121,3,Enciso,Brighton,Everton,False,5.4,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
122,2,Estupiñan,Brighton,Everton,False,5.0,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
123,4,Ferguson,Brighton,Everton,False,5.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
124,3,Gilmour,Brighton,Everton,False,5.0,0.1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,1.0,1,0.0,12.0,0.0,0.0,0.0
125,3,Gross,Brighton,Everton,False,6.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
126,3,Hinshelwood,Brighton,Everton,False,5.0,0.1,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,2.657,3,0.343,79.0,2.0,1.0,1.0
127,3,I.Osman,Brighton,Everton,False,5.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
128,2,Igor,Brighton,Everton,False,4.4,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
129,4,João Pedro,Brighton,Everton,False,5.7,28.1,1,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.3,0.0,0.657,1.0,0.2,0.2,2.6,2,-0.6,25.0,3.0,3.0,1.0
130,3,Kozlowski,Brighton,Everton,False,4.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
131,2,Lamptey,Brighton,Everton,False,4.5,0.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
132,3,March,Brighton,Everton,False,6.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
133,3,Mazilu,Brighton,Everton,False,4.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
134,3,Milner,Brighton,Everton,False,5.0,0.1,1,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.3,0.0,0.657,1.0,0.2,0.2,2.257,2,-0.257,48.0,2.0,0.0,0.0
135,3,Minteh,Brighton,Everton,False,5.5,1.8,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.3,0.0,0.657,1.0,1.0,1.0,4.0,4,0.0,17.0,3.0,1.0,3.0
136,3,Mitoma,Brighton,Everton,False,6.6,8.3,1,88,4.0,3.0,4.0,1.1,1.1,1.0,1.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,1.1,1.1,11.157,8,-3.157,49.0,7.0,2.0,2.0
137,3,Moder,Brighton,Everton,False,4.5,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
138,4,O’Mahony,Brighton,Everton,False,4.5,0.6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
139,2,Offiah,Brighton,Everton,False,4.0,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
140,3,Peupion,Brighton,Everton,False,4.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
141,3,Sarmiento,Brighton,Everton,False,4.9,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,1.0,1,0.0,8.0,0.0,0.0,0.0
142,1,Steele,Brighton,Everton,False,4.5,2.6,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,4.626,7,2.374,64.0,0.0,0.0,0.0
143,4,Undav,Brighton,Everton,False,5.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
144,2,Van Hecke,Brighton,Everton,False,4.5,0.6,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,4.626,6,1.374,92.0,0.0,0.0,0.0
145,2,Veltman,Brighton,Everton,False,4.5,2.4,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,5.626,8,2.374,61.0,0.0,1.0,0.0
146,1,Verbruggen,Brighton,Everton,False,4.5,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
147,2,Webster,Brighton,Everton,False,4.5,0.1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,1.0,1,0.0,34.0,1.0,0.0,0.0
148,4,Welbeck,Brighton,Everton,False,5.7,14.6,1,90,2.0,1.0,2.0,0.2,0.2,1.0,1.0,2.0,0.1,1.0,0.3,0.0,0.657,1.0,0.3,0.3,3.1,12,8.9,26.0,3.0,1.0,2.0
149,3,Wieffer,Brighton,Everton,False,5.0,0.1,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.3,0.0,0.657,1.0,0.1,0.1,2.957,6,3.043,80.0,0.0,2.0,0.0
150,3,Andrey Santos,Chelsea,Manchester City,True,4.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
151,3,Ângelo,Chelsea,Manchester City,True,4.5,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
152,1,Arrizabalaga,Chelsea,Manchester City,True,4.5,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
153,2,B.Badiashile,Chelsea,Manchester City,True,4.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
154,1,Bergström,Chelsea,Manchester City,True,4.0,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
155,1,Bettinelli,Chelsea,Manchester City,True,4.0,0.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
156,4,Broja,Chelsea,Manchester City,True,5.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
157,3,Caicedo,Chelsea,Manchester City,True,5.0,0.6,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,1.236,1,-0.236,59.0,0.0,0.0,0.0
158,3,Casadei,Chelsea,Manchester City,True,4.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
159,2,Chalobah,Chelsea,Manchester City,True,4.4,0.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
160,2,Chilwell,Chelsea,Manchester City,True,4.9,0.6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
161,3,Chukwuemeka,Chelsea,Manchester City,True,4.9,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
162,2,Colwill,Chelsea,Manchester City,True,4.5,1.3,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,2.944,1,-1.944,55.0,0.0,0.0,0.0
163,2,Cucurella,Chelsea,Manchester City,True,5.0,6.0,1,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,2.944,2,-0.944,75.0,1.0,1.0,0.0
164,4,D.D.Fofana,Chelsea,Manchester City,True,5.4,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
165,4,Deivid,Chelsea,Manchester City,True,5.0,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
166,3,Dewsbury-Hall,Chelsea,Manchester City,True,5.9,0.2,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,1.0,1,0.0,20.0,0.0,0.0,0.0
167,2,Disasi,Chelsea,Manchester City,True,4.4,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
168,3,Enzo,Chelsea,Manchester City,True,5.0,1.7,1,90,3.0,1.0,2.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.2,0.2,3.236,2,-1.236,64.0,6.0,0.0,0.0
169,3,Gallagher,Chelsea,Manchester City,True,5.9,0.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
170,2,Gilchrist,Chelsea,Manchester City,True,4.0,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
171,2,Gusto,Chelsea,Manchester City,True,5.0,2.9,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,2.944,1,-1.944,51.0,3.0,1.0,0.0
172,2,James,Chelsea,Manchester City,True,5.0,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
173,3,Kellyman,Chelsea,Manchester City,True,4.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
174,3,Lavia,Chelsea,Manchester City,True,4.5,1.2,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.7,2.0,0.236,0.0,0.6,0.6,5.036,2,-3.036,48.0,0.0,0.0,0.0
175,4,Lukaku,Chelsea,Manchester City,True,6.3,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
176,2,M.Sarr,Chelsea,Manchester City,True,4.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
177,3,Madueke,Chelsea,Manchester City,True,6.6,11.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
178,4,Marc Guiu,Chelsea,Manchester City,True,5.0,0.8,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,1.0,1,0.0,6.0,0.0,0.0,0.0
179,3,Mudryk,Chelsea,Manchester City,True,6.4,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
180,4,N.Jackson,Chelsea,Manchester City,True,7.6,6.0,1,65,1.0,1.0,1.0,0.6,0.6,0.0,0.0,2.0,0.3,0.0,0.7,2.0,0.236,0.0,0.9,0.9,8.3,2,-6.3,20.0,5.0,0.0,1.0
181,3,Nkunku,Chelsea,Manchester City,True,6.2,6.1,1,57,1.0,0.0,1.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.7,2.0,0.236,0.0,0.2,0.2,2.0,1,-1.0,37.0,5.0,0.0,1.0
182,3,Palmer,Chelsea,Manchester City,True,10.6,41.4,1,90,2.0,1.0,0.0,0.1,0.1,0.0,0.0,2.0,0.1,0.0,0.7,2.0,0.236,0.0,0.2,0.2,3.036,2,-1.036,55.0,1.0,4.0,0.0
183,1,Petrović,Chelsea,Manchester City,True,4.4,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
184,3,Renato Veiga,Chelsea,Manchester City,True,4.5,0.2,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,1.0,1,0.0,9.0,0.0,0.0,0.0
185,1,Sánchez,Chelsea,Manchester City,True,4.5,4.2,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,3.944,2,-1.944,33.0,0.0,0.0,0.0
186,3,Sterling,Chelsea,Manchester City,True,6.8,1.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
187,2,Tosin,Chelsea,Manchester City,True,4.4,0.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
188,3,Ugochukwu,Chelsea,Manchester City,True,4.5,0.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
189,2,W.Fofana,Chelsea,Manchester City,True,4.5,0.6,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.236,0.0,0.0,0.0,2.944,1,-1.944,63.0,1.0,1.0,0.0
190,3,Ahamada,Crystal Palace,Brentford,False,4.5,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
191,2,Andersen,Crystal Palace,Brentford,False,4.4,12.7,1,90,1.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.1,0.1,2.116,0,-2.116,91.0,0.0,1.0,0.0
192,3,J.Ayew,Crystal Palace,Brentford,False,5.4,0.3,1,20,1.0,0.0,1.0,0.3,0.3,0.0,0.0,1.0,0.0,0.0,1.5,2.0,0.129,0.0,0.3,0.3,1.5,0,-1.5,13.0,1.0,0.0,0.0
193,3,C.Doucouré,Crystal Palace,Brentford,False,4.9,0.1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,1.0,1,0.0,11.0,0.0,0.0,0.0
194,2,C.Richards,Crystal Palace,Brentford,False,4.5,0.2,1,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,1.516,0,-1.516,48.0,0.0,0.0,0.0
195,2,Chadi Riad,Crystal Palace,Brentford,False,4.4,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
196,2,Clyne,Crystal Palace,Brentford,False,4.4,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
197,3,Ebiowei,Crystal Palace,Brentford,False,4.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
198,4,Edouard,Crystal Palace,Brentford,False,5.4,0.6,1,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,1.0,1,0.0,17.0,2.0,0.0,1.0
199,3,Eze,Crystal Palace,Brentford,False,6.9,24.8,1,90,7.0,3.0,4.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.4,0.4,4.129,2,-2.129,56.0,6.0,2.0,2.0
200,2,Guéhi,Crystal Palace,Brentford,False,4.5,6.0,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,1.516,0,-1.516,52.0,0.0,2.0,0.0
201,1,Henderson,Crystal Palace,Brentford,False,4.5,14.6,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,3.516,2,-1.516,28.0,0.0,0.0,0.0
202,2,Holding,Crystal Palace,Brentford,False,4.4,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
203,3,Hughes,Crystal Palace,Brentford,False,4.9,0.0,1,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,2.129,2,-0.129,56.0,2.0,1.0,0.0
204,1,Johnstone,Crystal Palace,Brentford,False,4.4,0.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
205,3,Kamada,Crystal Palace,Brentford,False,5.4,0.3,1,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,1.5,2.0,0.129,0.0,0.1,0.1,1.429,1,-0.429,36.0,2.0,3.0,1.0
206,3,Lerma,Crystal Palace,Brentford,False,4.9,0.1,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.5,2.0,0.129,0.0,0.3,0.3,1.9,1,-0.9,25.0,0.0,0.0,0.0
207,4,Mateta,Crystal Palace,Brentford,False,7.4,4.3,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,1.0,1,0.0,15.0,2.0,1.0,0.0
208,3,M.França,Crystal Palace,Brentford,False,4.4,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
209,1,Matthews,Crystal Palace,Brentford,False,4.0,0.9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
210,2,Mitchell,Crystal Palace,Brentford,False,4.9,1.8,1,90,1.0,0.0,1.0,0.1,0.1,0.0,0.0,2.0,0.1,0.0,1.5,2.0,0.129,0.0,0.2,0.2,3.416,1,-2.416,68.0,1.0,2.0,0.0
211,2,Muñoz,Crystal Palace,Brentford,False,5.0,3.5,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.5,2.0,0.129,0.0,0.1,0.1,2.816,4,1.184,68.0,3.0,0.0,0.0
212,3,Ozoh,Crystal Palace,Brentford,False,4.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
213,3,Rak-Sakyi,Crystal Palace,Brentford,False,4.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
214,3,Schlupp,Crystal Palace,Brentford,False,4.9,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
215,2,Ward,Crystal Palace,Brentford,False,4.4,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
216,3,Wharton,Crystal Palace,Brentford,False,5.0,0.4,1,73,3.0,2.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.129,0.0,0.1,0.1,2.629,2,-0.629,43.0,0.0,1.0,0.0
217,3,A.Doucoure,Everton,Brighton,True,5.4,0.3,1,62,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.076,0.0,0.1,0.1,2.576,2,-0.576,19.0,1.0,0.0,0.0
218,4,Beto,Everton,Brighton,True,5.0,0.7,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.076,0.0,0.0,0.0,1.0,1,0.0,8.0,0.0,0.0,0.0
219,2,Branthwaite,Everton,Brighton,True,4.9,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.076,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
220,4,Calvert-Lewin,Everton,Brighton,True,5.9,1.8,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.076,0.0,0.0,0.0,2.0,2,0.0,19.0,3.0,0.0,1.0
221,2,Coleman,Everton,Brighton,True,4.4,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.076,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
